batch	start_timestamp	end_timestamp	found_jobs	new_jobs	name	enabled	site_name	search_term	location	is_remote	hours_old	results_wanted	country_indeed	linkedin_fetch_description	google_search_term	description_format	enforce_annual_salary	verbose	distance
1	6/10/25 11:31	6/10/25 11:32	240	104	"Professional Services (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:32	6/10/25 11:32	222	0	"Professional Services (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:32	6/10/25 11:33	492	119	"Professional Services (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:33	6/10/25 11:33	450	2	"Professional Services (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:33	6/10/25 11:36	1011	969	"Professional Services (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	USA	TRUE	24	1500	USA	TRUE	Professional Services jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 11:36	6/10/25 11:36	133	43	"Product Training (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Training	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Product Training jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:36	6/10/25 11:36	107	0	"Product Training (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Training	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Product Training jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:36	6/10/25 11:37	221	33	"Product Training (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Training	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Product Training jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:37	6/10/25 11:37	190	1	"Product Training (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Training	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Product Training jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:37	6/10/25 11:40	1004	857	"Product Training (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Training	USA	TRUE	24	1500	USA	TRUE	Product Training jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 11:40	6/10/25 11:40	70	23	"Implementation (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Implementation jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:40	6/10/25 11:40	43	0	"Implementation (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Implementation jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:40	6/10/25 11:42	156	34	"Implementation (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Implementation jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:42	6/10/25 11:42	106	5	"Implementation (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Implementation jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:42	6/10/25 11:45	1036	880	"Implementation (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation	USA	TRUE	24	1500	USA	TRUE	Implementation jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 11:45	6/10/25 11:46	49	14	"Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:46	6/10/25 11:46	11	0	"Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:46	6/10/25 11:48	99	44	"Analyst (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Analyst jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:48	6/10/25 11:48	35	7	"Analyst (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Analyst jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:48	6/10/25 11:52	1036	703	"Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Analyst	USA	TRUE	24	1500	USA	TRUE	Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 11:52	6/10/25 11:52	16	2	"Data Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Data Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:52	6/10/25 11:52	4	1	"Data Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Data Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:52	6/10/25 11:53	48	12	"Data Analyst (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Data Analyst jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:53	6/10/25 11:54	117	67	"Data Analyst (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Data Analyst jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:54	6/10/25 11:57	523	148	"Data Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Analyst	USA	TRUE	24	1500	USA	TRUE	Data Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 11:57	6/10/25 11:57	134	17	"Customer Success (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 11:57	6/10/25 11:57	117	0	"Customer Success (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:57	6/10/25 11:58	227	26	"Customer Success (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 11:58	6/10/25 11:58	195	0	"Customer Success (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Customer Success jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 11:58	6/10/25 12:01	1038	684	"Customer Success (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Success	USA	TRUE	24	1500	USA	TRUE	Customer Success jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:01	6/10/25 12:01	4	0	"Business Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:01	6/10/25 12:01	0	0	"Business Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:01	6/10/25 12:02	28	5	"Business Analyst (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:02	6/10/25 12:02	7	0	"Business Analyst (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Business Analyst jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:02	6/10/25 12:04	463	71	"Business Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Business Analyst	USA	TRUE	24	1500	USA	TRUE	Business Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:04	6/10/25 12:04	29	7	"Onboarding (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Onboarding jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:04	6/10/25 12:04	50	14	"Onboarding (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Onboarding jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:04	6/10/25 12:05	75	25	"Onboarding (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Onboarding jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:05	6/10/25 12:06	50	3	"Onboarding (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Onboarding jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:06	6/10/25 12:09	1038	666	"Onboarding (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Onboarding	USA	TRUE	24	1500	USA	TRUE	Onboarding jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:09	6/10/25 12:09	10	2	"Operations Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:09	6/10/25 12:09	3	0	"Operations Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:09	6/10/25 12:10	49	4	"Operations Analyst (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:10	6/10/25 12:10	20	0	"Operations Analyst (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Operations Analyst jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:10	6/10/25 12:11	981	200	"Operations Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Operations Analyst	USA	TRUE	24	1500	USA	TRUE	Operations Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:11	6/10/25 12:12	11	0	"managed services (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"managed services jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:12	6/10/25 12:12	10	0	"managed services (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"managed services jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:12	6/10/25 12:12	46	10	"managed services (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"managed services jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:12	6/10/25 12:12	33	0	"managed services (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"managed services jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:12	6/10/25 12:14	987	736	"managed services (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	managed services	USA	TRUE	24	1500	USA	TRUE	managed services jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:14	6/10/25 12:14	3	0	"Customer Insights Analyst (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Customer Insights Analyst jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:14	6/10/25 12:14	2	0	"Customer Insights Analyst (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Customer Insights Analyst jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:14	6/10/25 12:15	12	1	"Customer Insights Analyst (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Customer Insights Analyst jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:15	6/10/25 12:15	6	0	"Customer Insights Analyst (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Customer Insights Analyst jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:15	6/10/25 12:16	451	86	"Customer Insights Analyst (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Insights Analyst	USA	TRUE	24	1500	USA	TRUE	Customer Insights Analyst jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:16	6/10/25 12:16	4	1	"Technical Account Manager (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Technical Account Manager jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:16	6/10/25 12:16	15	6	"Technical Account Manager (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Technical Account Manager jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:16	6/10/25 12:17	20	7	"Technical Account Manager (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Technical Account Manager jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:17	6/10/25 12:17	10	0	"Technical Account Manager (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Technical Account Manager jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:17	6/10/25 12:18	762	227	"Technical Account Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Account Manager	USA	TRUE	24	1500	USA	TRUE	Technical Account Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:18	6/10/25 12:18	7	3	"Technical Content (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Technical Content jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:18	6/10/25 12:18	4	0	"Technical Content (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Technical Content jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:18	6/10/25 12:19	51	11	"Technical Content (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Technical Content jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:19	6/10/25 12:19	25	0	"Technical Content (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Technical Content jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:19	6/10/25 12:22	1008	475	"Technical Content (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Content	USA	TRUE	24	1500	USA	TRUE	Technical Content jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:22	6/10/25 12:22	5	0	"Implementation Specialist (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:22	6/10/25 12:22	36	8	"Implementation Specialist (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:22	6/10/25 12:22	166	147	"Implementation Specialist (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:22	6/10/25 12:22	12	0	"Implementation Specialist (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Implementation Specialist jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:22	6/10/25 12:23	974	301	"Implementation Specialist (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Implementation Specialist	USA	TRUE	24	1500	USA	TRUE	Implementation Specialist jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:23	6/10/25 12:23	128	24	"Customer Experience Manager (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:23	6/10/25 12:23	110	0	"Customer Experience Manager (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:23	6/10/25 12:24	221	19	"Customer Experience Manager (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:24	6/10/25 12:24	191	1	"Customer Experience Manager (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Customer Experience Manager jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:24	6/10/25 12:26	999	699	"Customer Experience Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Customer Experience Manager	USA	TRUE	24	1500	USA	TRUE	Customer Experience Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:26	6/10/25 12:27	14	0	"Technical Success Manager (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Technical Success Manager jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:27	6/10/25 12:27	11	0	"Technical Success Manager (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Technical Success Manager jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:27	6/10/25 12:27	45	2	"Technical Success Manager (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Technical Success Manager jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:27	6/10/25 12:27	31	0	"Technical Success Manager (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Technical Success Manager jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:27	6/10/25 12:28	947	583	"Technical Success Manager (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Technical Success Manager	USA	TRUE	24	1500	USA	TRUE	Technical Success Manager jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:28	6/10/25 12:29	16	1	"Data Visualization (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Data Visualization jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:29	6/10/25 12:29	8	0	"Data Visualization (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Data Visualization jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:29	6/10/25 12:29	39	3	"Data Visualization (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Data Visualization jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:29	6/10/25 12:29	18	1	"Data Visualization (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Data Visualization jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:29	6/10/25 12:31	724	226	"Data Visualization (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Data Visualization	USA	TRUE	24	1500	USA	TRUE	Data Visualization jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:31	6/10/25 12:31	0	0	"Product Enablement Specialist (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Enablement Specialist	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Product Enablement Specialist jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:31	6/10/25 12:31	0	0	"Product Enablement Specialist (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Enablement Specialist	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Product Enablement Specialist jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:31	6/10/25 12:31	0	0	"Product Enablement Specialist (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Enablement Specialist	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Product Enablement Specialist jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:31	6/10/25 12:31	0	0	"Product Enablement Specialist (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Enablement Specialist	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Product Enablement Specialist jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:31	6/10/25 12:32	43	16	"Product Enablement Specialist (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Product Enablement Specialist	USA	TRUE	24	1500	USA	TRUE	Product Enablement Specialist jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:32	6/10/25 12:32	2	0	"Partner Enablement (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
1	6/10/25 12:32	6/10/25 12:32	2	0	"Partner Enablement (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:32	6/10/25 12:32	14	2	"Partner Enablement (Boulder, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Boulder, CO"	FALSE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Boulder, CO"	markdown	TRUE	2	25
1	6/10/25 12:32	6/10/25 12:32	11	0	"Partner Enablement (Boulder, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	"Boulder, CO"	TRUE	24	1500	USA	TRUE	"Partner Enablement jobs in the last week near Boulder, CO Remote"	markdown	TRUE	2	25
1	6/10/25 12:32	6/10/25 12:33	507	96	"Partner Enablement (USA, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Partner Enablement	USA	TRUE	24	1500	USA	TRUE	Partner Enablement jobs in the USA in the last week Remote	markdown	TRUE	2	25
1	6/10/25 12:33	6/10/25 12:34	10	4	"Solutions Engineer (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Solutions Engineer	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Solutions Engineer jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
2	6/14/25 09:37	6/14/25 09:38	190	187	"Professional Services (Longmont, Local)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Longmont, CO"	FALSE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Longmont, CO"	markdown	TRUE	2	25
2	6/14/25 09:38	6/14/25 09:38	158	4	"Professional Services (Longmont, Remote)"	TRUE	"['indeed', 'linkedin', 'google']"	Professional Services	"Longmont, CO"	TRUE	24	1500	USA	TRUE	"Professional Services jobs in the last week near Longmont, CO Remote"	markdown	TRUE	2	25
